time,tide
2018-06-10 21:00:00+10:00,0.9600000000000001
2018-06-10 22:00:00+10:00,0.7030000000000001
2018-06-10 23:00:00+10:00,0.526
2018-06-11 00:00:00+10:00,0.4690000000000001
2018-06-11 01:00:00+10:00,0.542
2018-06-11 02:00:00+10:00,0.7230000000000001
2018-06-11 03:00:00+10:00,0.9600000000000001
2018-06-11 04:00:00+10:00,1.1880000000000002
2018-06-11 05:00:00+10:00,1.344
2018-06-11 06:00:00+10:00,1.3820000000000001
2018-06-11 07:00:00+10:00,1.2910000000000001
2018-06-11 08:00:00+10:00,1.093
2018-06-11 09:00:00+10:00,0.8390000000000001
2018-06-11 10:00:00+10:00,0.5940000000000001
2018-06-11 11:00:00+10:00,0.42600000000000005
2018-06-11 12:00:00+10:00,0.3820000000000001
2018-06-11 13:00:00+10:00,0.4820000000000001
2018-06-11 14:00:00+10:00,0.7120000000000001
2018-06-11 15:00:00+10:00,1.0210000000000001
2018-06-11 16:00:00+10:00,1.34
2018-06-11 17:00:00+10:00,1.593
2018-06-11 18:00:00+10:00,1.718
2018-06-11 19:00:00+10:00,1.686
2018-06-11 20:00:00+10:00,1.5030000000000001
2018-06-11 21:00:00+10:00,1.214
2018-06-11 22:00:00+10:00,0.8840000000000001
2018-06-11 23:00:00+10:00,0.5920000000000001
2018-06-12 00:00:00+10:00,0.40100000000000013
2018-06-12 01:00:00+10:00,0.3540000000000001
2018-06-12 02:00:00+10:00,0.45500000000000007
2018-06-12 03:00:00+10:00,0.6720000000000002
2018-06-12 04:00:00+10:00,0.9450000000000001
2018-06-12 05:00:00+10:00,1.199
2018-06-12 06:00:00+10:00,1.3650000000000002
2018-06-12 07:00:00+10:00,1.3980000000000001
2018-06-12 08:00:00+10:00,1.29
2018-06-12 09:00:00+10:00,1.07
2018-06-12 10:00:00+10:00,0.798
2018-06-12 11:00:00+10:00,0.548
2018-06-12 12:00:00+10:00,0.3920000000000001
2018-06-12 13:00:00+10:00,0.3780000000000001
2018-06-12 14:00:00+10:00,0.5190000000000001
2018-06-12 15:00:00+10:00,0.7930000000000001
2018-06-12 16:00:00+10:00,1.1380000000000001
2018-06-12 17:00:00+10:00,1.477
2018-06-12 18:00:00+10:00,1.726
2018-06-12 19:00:00+10:00,1.826
2018-06-12 20:00:00+10:00,1.749
2018-06-12 21:00:00+10:00,1.5110000000000001
2018-06-12 22:00:00+10:00,1.167
2018-06-12 23:00:00+10:00,0.7950000000000002
2018-06-13 00:00:00+10:00,0.4770000000000001
2018-06-13 01:00:00+10:00,0.28500000000000003
2018-06-13 02:00:00+10:00,0.2560000000000001
2018-06-13 03:00:00+10:00,0.3870000000000001
2018-06-13 04:00:00+10:00,0.639
2018-06-13 05:00:00+10:00,0.9420000000000001
2018-06-13 06:00:00+10:00,1.213
2018-06-13 07:00:00+10:00,1.3820000000000001
2018-06-13 08:00:00+10:00,1.405
2018-06-13 09:00:00+10:00,1.278
2018-06-13 10:00:00+10:00,1.04
2018-06-13 11:00:00+10:00,0.7580000000000001
2018-06-13 12:00:00+10:00,0.512
2018-06-13 13:00:00+10:00,0.3760000000000001
2018-06-13 14:00:00+10:00,0.39400000000000013
2018-06-13 15:00:00+10:00,0.5750000000000001
2018-06-13 16:00:00+10:00,0.8840000000000001
2018-06-13 17:00:00+10:00,1.2530000000000001
2018-06-13 18:00:00+10:00,1.598
2018-06-13 19:00:00+10:00,1.8330000000000002
2018-06-13 20:00:00+10:00,1.9000000000000001
2018-06-13 21:00:00+10:00,1.778
2018-06-13 22:00:00+10:00,1.492
2018-06-13 23:00:00+10:00,1.105
2018-06-14 00:00:00+10:00,0.7040000000000001
2018-06-14 01:00:00+10:00,0.3780000000000001
2018-06-14 02:00:00+10:00,0.19500000000000006
2018-06-14 03:00:00+10:00,0.18800000000000006
2018-06-14 04:00:00+10:00,0.3480000000000001
2018-06-14 05:00:00+10:00,0.6270000000000001
2018-06-14 06:00:00+10:00,0.9470000000000001
2018-06-14 07:00:00+10:00,1.225
2018-06-14 08:00:00+10:00,1.389
2018-06-14 09:00:00+10:00,1.399
2018-06-14 10:00:00+10:00,1.2570000000000001
2018-06-14 11:00:00+10:00,1.0070000000000001
2018-06-14 12:00:00+10:00,0.7250000000000001
2018-06-14 13:00:00+10:00,0.4920000000000001
2018-06-14 14:00:00+10:00,0.3800000000000001
2018-06-14 15:00:00+10:00,0.43000000000000005
2018-06-14 16:00:00+10:00,0.6420000000000001
2018-06-14 17:00:00+10:00,0.9730000000000001
2018-06-14 18:00:00+10:00,1.352
2018-06-14 19:00:00+10:00,1.6880000000000002
2018-06-14 20:00:00+10:00,1.9000000000000001
2018-06-14 21:00:00+10:00,1.932
2018-06-14 22:00:00+10:00,1.7710000000000001
2018-06-14 23:00:00+10:00,1.4500000000000002
2018-06-15 00:00:00+10:00,1.038
2018-06-15 01:00:00+10:00,0.6280000000000001
2018-06-15 02:00:00+10:00,0.30700000000000005
2018-06-15 03:00:00+10:00,0.14100000000000013
2018-06-15 04:00:00+10:00,0.15700000000000014
2018-06-15 05:00:00+10:00,0.3390000000000001
2018-06-15 06:00:00+10:00,0.6320000000000001
2018-06-15 07:00:00+10:00,0.9580000000000001
2018-06-15 08:00:00+10:00,1.2320000000000002
2018-06-15 09:00:00+10:00,1.3840000000000001
2018-06-15 10:00:00+10:00,1.3800000000000001
2018-06-15 11:00:00+10:00,1.2280000000000002
2018-06-15 12:00:00+10:00,0.9780000000000001
2018-06-15 13:00:00+10:00,0.7050000000000001
2018-06-15 14:00:00+10:00,0.4920000000000001
2018-06-15 15:00:00+10:00,0.40700000000000014
2018-06-15 16:00:00+10:00,0.4820000000000001
2018-06-15 17:00:00+10:00,0.7110000000000001
2018-06-15 18:00:00+10:00,1.0490000000000002
2018-06-15 19:00:00+10:00,1.4200000000000002
2018-06-15 20:00:00+10:00,1.7360000000000002
2018-06-15 21:00:00+10:00,1.919
2018-06-15 22:00:00+10:00,1.92
2018-06-15 23:00:00+10:00,1.7320000000000002
2018-06-16 00:00:00+10:00,1.3920000000000001
2018-06-16 01:00:00+10:00,0.9760000000000001
2018-06-16 02:00:00+10:00,0.5740000000000001
2018-06-16 03:00:00+10:00,0.27200000000000013
2018-06-16 04:00:00+10:00,0.1280000000000001
2018-06-16 05:00:00+10:00,0.16300000000000003
2018-06-16 06:00:00+10:00,0.3570000000000001
2018-06-16 07:00:00+10:00,0.6520000000000001
2018-06-16 08:00:00+10:00,0.9710000000000001
2018-06-16 09:00:00+10:00,1.231
2018-06-16 10:00:00+10:00,1.37
2018-06-16 11:00:00+10:00,1.356
2018-06-16 12:00:00+10:00,1.2020000000000002
2018-06-16 13:00:00+10:00,0.9600000000000001
2018-06-16 14:00:00+10:00,0.7050000000000001
2018-06-16 15:00:00+10:00,0.5150000000000001
2018-06-16 16:00:00+10:00,0.45100000000000007
2018-06-16 17:00:00+10:00,0.5410000000000001
2018-06-16 18:00:00+10:00,0.7730000000000001
2018-06-16 19:00:00+10:00,1.0990000000000002
2018-06-16 20:00:00+10:00,1.448
2018-06-16 21:00:00+10:00,1.7360000000000002
2018-06-16 22:00:00+10:00,1.8900000000000001
2018-06-16 23:00:00+10:00,1.867
2018-06-17 00:00:00+10:00,1.665
2018-06-17 01:00:00+10:00,1.326
2018-06-17 02:00:00+10:00,0.925
2018-06-17 03:00:00+10:00,0.5470000000000002
2018-06-17 04:00:00+10:00,0.27200000000000013
2018-06-17 05:00:00+10:00,0.15100000000000013
2018-06-17 06:00:00+10:00,0.19900000000000007
2018-06-17 07:00:00+10:00,0.39400000000000013
2018-06-17 08:00:00+10:00,0.681
2018-06-17 09:00:00+10:00,0.9840000000000001
2018-06-17 10:00:00+10:00,1.2280000000000002
2018-06-17 11:00:00+10:00,1.3530000000000002
2018-06-17 12:00:00+10:00,1.334
2018-06-17 13:00:00+10:00,1.1860000000000002
2018-06-17 14:00:00+10:00,0.9600000000000001
2018-06-17 15:00:00+10:00,0.7270000000000001
2018-06-17 16:00:00+10:00,0.5590000000000002
2018-06-17 17:00:00+10:00,0.508
2018-06-17 18:00:00+10:00,0.5980000000000001
2018-06-17 19:00:00+10:00,0.8160000000000001
2018-06-17 20:00:00+10:00,1.118
2018-06-17 21:00:00+10:00,1.4340000000000002
2018-06-17 22:00:00+10:00,1.689
2018-06-17 23:00:00+10:00,1.8170000000000002
2018-06-18 00:00:00+10:00,1.7800000000000002
2018-06-18 01:00:00+10:00,1.58
2018-06-18 02:00:00+10:00,1.2590000000000001
2018-06-18 03:00:00+10:00,0.8870000000000001
2018-06-18 04:00:00+10:00,0.544
2018-06-18 05:00:00+10:00,0.29900000000000004
2018-06-18 06:00:00+10:00,0.19900000000000007
2018-06-18 07:00:00+10:00,0.2550000000000001
2018-06-18 08:00:00+10:00,0.44400000000000006
2018-06-18 09:00:00+10:00,0.7170000000000001
2018-06-18 10:00:00+10:00,1.002
2018-06-18 11:00:00+10:00,1.229
2018-06-18 12:00:00+10:00,1.3450000000000002
2018-06-18 13:00:00+10:00,1.327
2018-06-18 14:00:00+10:00,1.1900000000000002
2018-06-18 15:00:00+10:00,0.9830000000000001
2018-06-18 16:00:00+10:00,0.77
2018-06-18 17:00:00+10:00,0.6150000000000001
2018-06-18 18:00:00+10:00,0.5660000000000001
2018-06-18 19:00:00+10:00,0.6440000000000001
2018-06-18 20:00:00+10:00,0.8360000000000001
2018-06-18 21:00:00+10:00,1.102
2018-06-18 22:00:00+10:00,1.381
2018-06-18 23:00:00+10:00,1.605
2018-06-19 00:00:00+10:00,1.713
2018-06-19 01:00:00+10:00,1.673
2018-06-19 02:00:00+10:00,1.488
2018-06-19 03:00:00+10:00,1.1960000000000002
2018-06-19 04:00:00+10:00,0.8610000000000001
2018-06-19 05:00:00+10:00,0.556
2018-06-19 06:00:00+10:00,0.3420000000000001
2018-06-19 07:00:00+10:00,0.2600000000000001
2018-06-19 08:00:00+10:00,0.32000000000000006
2018-06-19 09:00:00+10:00,0.5020000000000001
2018-06-19 10:00:00+10:00,0.7590000000000001
2018-06-19 11:00:00+10:00,1.0270000000000001
2018-06-19 12:00:00+10:00,1.242
2018-06-19 13:00:00+10:00,1.352
2018-06-19 14:00:00+10:00,1.339
2018-06-19 15:00:00+10:00,1.215
2018-06-19 16:00:00+10:00,1.0230000000000001
2018-06-19 17:00:00+10:00,0.8240000000000001
2018-06-19 18:00:00+10:00,0.673
2018-06-19 19:00:00+10:00,0.6150000000000001
2018-06-19 20:00:00+10:00,0.669
2018-06-19 21:00:00+10:00,0.8280000000000001
2018-06-19 22:00:00+10:00,1.056
2018-06-19 23:00:00+10:00,1.3010000000000002
2018-06-20 00:00:00+10:00,1.4980000000000002
2018-06-20 01:00:00+10:00,1.594
2018-06-20 02:00:00+10:00,1.56
2018-06-20 03:00:00+10:00,1.3960000000000001
2018-06-20 04:00:00+10:00,1.1380000000000001
2018-06-20 05:00:00+10:00,0.8430000000000001
2018-06-20 06:00:00+10:00,0.5750000000000001
2018-06-20 07:00:00+10:00,0.3900000000000001
2018-06-20 08:00:00+10:00,0.32400000000000007
2018-06-20 09:00:00+10:00,0.3880000000000001
2018-06-20 10:00:00+10:00,0.5640000000000001
2018-06-20 11:00:00+10:00,0.81
2018-06-20 12:00:00+10:00,1.0670000000000002
2018-06-20 13:00:00+10:00,1.272
2018-06-20 14:00:00+10:00,1.3800000000000001
2018-06-20 15:00:00+10:00,1.371
2018-06-20 16:00:00+10:00,1.2550000000000001
2018-06-20 17:00:00+10:00,1.072
2018-06-20 18:00:00+10:00,0.8760000000000001
2018-06-20 19:00:00+10:00,0.7190000000000001
2018-06-20 20:00:00+10:00,0.643
2018-06-20 21:00:00+10:00,0.6700000000000002
2018-06-20 22:00:00+10:00,0.796
2018-06-20 23:00:00+10:00,0.9910000000000001
2018-06-21 00:00:00+10:00,1.207
2018-06-21 01:00:00+10:00,1.3860000000000001
2018-06-21 02:00:00+10:00,1.4780000000000002
2018-06-21 03:00:00+10:00,1.453
2018-06-21 04:00:00+10:00,1.3130000000000002
2018-06-21 05:00:00+10:00,1.088
2018-06-21 06:00:00+10:00,0.8290000000000001
