,Run,Qb,Hs,Tp,Eig,Esw,Hbar
47,20180614-2000,0.9230769230769231,0.48441146307692295,12.354692307692309,0.010574765572101968,0.0014725992687857725,0.8438657968229166
48,20180614-2000,0.859375,0.23016008906249996,12.413156249999998,0.0023826268508020648,0.0009717434856655052,0.6550913219270833
49,20180614-2000,0.0,0.5378624000000001,13.05921052631579,0.01579944372998978,0.0008560417012152469,2.2090797272083336
50,20180614-2000,0.0,0.48121732500000003,12.964285714285714,0.013505041739133904,0.0006727468515135365,2.4702411930208332
51,20180614-2000,0.0,0.49444746964285713,12.857142857142856,0.014360607888802952,0.0007372465028393375,2.6045471748958335
52,20180614-2000,0.0,0.4704308142857144,12.964285714285714,0.012855070241600557,0.0006834656837952141,2.7540276144375
53,20180614-2000,0.0,0.4899092157894736,12.94736842105263,0.012947885557419605,0.000708414159868139,2.6126402604999996
54,20180614-2000,0.0,0.5044686263157896,12.625,0.014455518889092488,0.0007875856943960948,2.493747958875
55,20180614-2000,0.0,0.4896063052631579,12.486842105263158,0.013353768555034983,0.0009531301591102677,2.5688876962291665
56,20180614-2030,0.0,0.5776323152542373,12.73728813559322,0.01999289918129172,0.0015828272418405534,2.1311680100729165
57,20180614-2030,0.0,0.5855353064516129,12.284225806451614,0.021077548858103354,0.0017011786146066798,1.9211554491145835
58,20180614-2030,0.0,0.6337079210526316,14.256421052631582,0.019446902393520604,0.0016361200888748613,1.7729671318020834
59,20180614-2030,0.01694915254237288,0.5700794135593221,12.765966101694913,0.01727661742575274,0.0013891714708648226,1.7097299553125
60,20180614-2030,0.7936507936507936,0.5712314047619047,12.505904761904763,0.01486247472451395,0.0015524591733404546,1.1373871615937499
61,20180614-2030,0.8805970149253731,0.47183519552238806,12.21268656716418,0.01096151550345702,0.002198469525012321,0.8786491844062501
62,20180614-2030,0.8688524590163934,0.25037165901639347,13.988655737704919,0.0032879266490242385,0.0023003633583727773,0.6894874808333333
63,20180614-2030,0.0,0.5857703157894737,13.539473684210526,0.01907088687340925,0.0014662791546841117,2.2425813724375
64,20180614-2030,0.0,0.5065087677966102,12.813559322033898,0.015349280064367967,0.0010740180248506883,2.5033245870000003
65,20180614-2030,0.0,0.5208001396551725,12.892241379310347,0.017229386253518386,0.001319052380155453,2.6406708078541667
66,20180614-2030,0.0,0.5332374857142858,13.165178571428571,0.01735690688014517,0.0012497680309171576,2.7889514225208334
